movie_name,movie_date,movie_rating,movie_genre,movie_censor,budget,revenue
The Johnstown Flood,1989-01-01,,,,25100000.0,
Yad Vashem: Preserving the Past to Ensure the Future,1989-01-01,,,,,
The Bear,1989-01-01,,,,,
The Bear,1989-01-01,,,,,
The Bear,1989-01-01,,,,,
Cinema Paradiso,1989-01-01,,,,5000000.0,
Cinema Paradiso,1989-01-01,,,,5000000.0,
Waltzing Regitze,1989-01-01,,,,25100000.0,
What Happened to Santiago,1989-01-01,,,,25100000.0,
Balance,1989-01-01,,,,,
The Cow,1989-01-01,,,,,
The Hill Farm,1989-01-01,,,,,
Amazon Diary,1989-01-01,,,,,
The Childeater,1989-01-01,,,,,
Work Experience,1989-01-01,,,,25100000.0,
"sex, lies, and videotape",1989-01-01,,,,,
Dances With Wolves,1990-01-01,,,,22000000.0,
Longtime Companion,1990-01-01,,,,,
Longtime Companion,1990-01-01,,,,,
"The Godfather, Part III",1990-01-01,,,,6000000.0,
Good Fellas,1990-01-01,,,,,
American Dream,1990-01-01,,,,,
Berkeley in the Sixties,1990-01-01,,,,,
Building Bombs,1990-01-01,,,,,
Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,1990-01-01,,,,,
Waldo Salt: A Screenwriter's Journey,1990-01-01,,,,,
Burning Down Tomorrow,1990-01-01,,,,,
Chimps: So Like Us,1990-01-01,,,,,
Days of Waiting,1990-01-01,,,,25100000.0,
Journey into Life: The World of the Unborn,1990-01-01,,,,25100000.0,
Rose Kennedy: A Life to Remember,1990-01-01,,,,,
Journey of Hope,1990-01-01,,,,,
Open Doors,1990-01-01,,,,,
Creature Comforts,1990-01-01,,,,,
A Grand Day Out,1990-01-01,,,,,
Grasshoppers (Cavallette),1990-01-01,,,,,
Bronx Cheers,1990-01-01,,,,,
Dear Rosie,1990-01-01,,,,,
The Lunch Date,1990-01-01,,,,,
Senzeni Na? (What Have We Done?),1990-01-01,,,,,
12:01 PM,1990-01-01,,,,,
Boyz N the Hood,1991-01-01,,,,,
Death on the Job,1991-01-01,,,,,
Doing Time: Life inside the Big House,1991-01-01,,,,,
In the Shadow of the Stars,1991-01-01,,,,,
The Restless Conscience,1991-01-01,,,,,
Wild by Law,1991-01-01,,,,,
Birdnesters of Thailand (aka 'Shadow Hunters'),1991-01-01,,,,25100000.0,
"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",1991-01-01,,,,,
A Little Vicious,1991-01-01,,,,,
The Mark of the Maker,1991-01-01,,,,,
Memorial: Letters from American Soldiers,1991-01-01,,,,,
Children of Nature,1991-01-01,,,,,
The Elementary School,1991-01-01,,,,,
The Ox,1991-01-01,,,,,
Star Trek VI The Undiscovered Country,1991-01-01,,,,,
Blackfly,1991-01-01,,,,,
Manipulation,1991-01-01,,,,,
Strings,1991-01-01,,,,60000000.0,
Birch Street Gym,1991-01-01,,,,,
Last Breeze of Summer,1991-01-01,,,,,
Session Man,1991-01-01,,,,,
Europa Europa,1991-01-01,,,,,
Europa Europa,1991-01-01,,,,,
Enchanted April,1992-01-01,,,,85000000.0,
Enchanted April,1992-01-01,,,,85000000.0,
Bram Stoker's Dracula,1992-01-01,,,,,
A River Runs through It,1992-01-01,,,,,
Changing Our Minds: The Story of Dr. Evelyn Hooker,1992-01-01,,,,,
Fires of Kuwait,1992-01-01,,,,25100000.0,
Liberators: Fighting on Two Fronts in World War II,1992-01-01,,,,,
Music for the Movies: Bernard Herrmann,1992-01-01,,,,,
The Panama Deception,1992-01-01,,,,,
At the Edge of Conquest: The Journey of Chief Wai-Wai,1992-01-01,,,,,
Beyond Imagining: Margaret Anderson and the 'Little Review',1992-01-01,,,,,
The Colours of My Father: A Portrait of Sam Borenstein,1992-01-01,,,,,
Educating Peter,1992-01-01,,,,,
When Abortion Was Illegal: Untold Stories,1992-01-01,,,,25100000.0,
Close to Eden,1992-01-01,,,,,
Daens,1992-01-01,,,,,
A Place in the World,1992-01-01,,,,25100000.0,
Schtonk!,1992-01-01,,,,,
Adam,1992-01-01,,,,,
Adam,1992-01-01,,,,,
Mona Lisa Descending a Staircase,1992-01-01,,,,,
"Reci, Reci, Reci... (Words, Words, Words)",1992-01-01,,,,25100000.0,
The Sandman,1992-01-01,,,,,
Screen Play,1992-01-01,,,,,
Contact,1992-01-01,,,,45000000.0,
Contact,1992-01-01,,,,45000000.0,
Cruise Control,1992-01-01,,,,,
The Lady in Waiting,1992-01-01,,,,25100000.0,
Omnibus,1992-01-01,,,,,
Swan Song,1992-01-01,,,,25100000.0,
Orlando,1993-01-01,,,,,
Orlando,1993-01-01,,,,,
The Broadcast Tapes of Dr. Peter,1993-01-01,,,,,
Children of Fate,1993-01-01,,,,,
For Better or for Worse,1993-01-01,,,,25100000.0,
I Am a Promise: The Children of Stanton Elementary School,1993-01-01,,,,,
The War Room,1993-01-01,,,,,
Blood Ties: The Life and Work of Sally Mann,1993-01-01,,,,,
Chicks in White Satin,1993-01-01,,,,25100000.0,
Defending Our Lives,1993-01-01,,,,,
Belle Epoque,1993-01-01,,,,,
Belle Epoque,1993-01-01,,,,,
Hedd Wyn,1993-01-01,,,,25100000.0,
Blindscape,1993-01-01,,,,,
The Mighty River,1993-01-01,,,,,
Small Talk,1993-01-01,,,,,
The Village,1993-01-01,,,,,
The Village,1993-01-01,,,,,
The Wrong Trousers,1993-01-01,,,,25100000.0,
Black Rider (Schwarzfahrer),1993-01-01,,,,,
Down on the Waterfront,1993-01-01,,,,910000.0,
The Dutch Master,1993-01-01,,,,,
Partners,1993-01-01,,,,,
Partners,1993-01-01,,,,,
The Screw (La Vis),1993-01-01,,,,25100000.0,
The Nightmare before Christmas,1993-01-01,,,,,
Bullets over Broadway,1994-01-01,,,,25100000.0,
Interview with the Vampire,1994-01-01,,,,,
Red,1994-01-01,,,,25000000.0,
Complaints of a Dutiful Daughter,1994-01-01,,,,,
D-Day Remembered,1994-01-01,,,,,
Freedom on My Mind,1994-01-01,,,,,
A Great Day in Harlem,1994-01-01,,,,,
Maya Lin: A Strong Clear Vision,1994-01-01,,,,,
Blues Highway,1994-01-01,,,,25100000.0,
89mm od Europy (89mm from Europe),1994-01-01,,,,,
School of Assassins,1994-01-01,,,,,
Straight from the Heart,1994-01-01,,,,,
A Time for Justice,1994-01-01,,,,,
Hoop Dreams,1994-01-01,,,,,
Before the Rain,1994-01-01,,,,,
Farinelli: Il Castrato,1994-01-01,,,,,
Strawberry and Chocolate,1994-01-01,,,,25100000.0,
The Big Story,1994-01-01,,,,,
Bob's Birthday,1994-01-01,,,,,
The Janitor,1994-01-01,,,,,
The Monk and the Fish,1994-01-01,,,,,
Triangle,1994-01-01,,,,,
Triangle,1994-01-01,,,,,
Franz Kafka's It's a Wonderful Life,1994-01-01,,,,3180000.0,
Kangaroo Court,1994-01-01,,,,,
On Hope,1994-01-01,,,,,
Syrup,1994-01-01,,,,175000000.0,
Trevor,1994-01-01,,,,,
The Postman (Il Postino),1995-01-01,,,,,
Shanghai Triad,1995-01-01,,,,,
Anne Frank Remembered,1995-01-01,,,,,
The Battle over Citizen Kane,1995-01-01,,,,839727.0,
Fiddlefest--Roberta Tzavaras and Her East Harlem Violin Program,1995-01-01,,,,,
Hank Aaron: Chasing the Dream,1995-01-01,,,,,
Troublesome Creek: A Midwestern,1995-01-01,,,,,
Jim Dine: A Self-Portrait on the Walls,1995-01-01,,,,,
The Living Sea,1995-01-01,,,,,
Never Give Up: The 20th Century Odyssey of Herbert Zipper,1995-01-01,,,,175000000.0,
One Survivor Remembers,1995-01-01,,,,,
The Shadow of Hate,1995-01-01,,,,,
Seven,1995-01-01,,,,210000000.0,
All Things Fair,1995-01-01,,,,,
Dust of Life,1995-01-01,,,,,
O Quatrilho,1995-01-01,,,,,
"My Family, Mi Familia",1995-01-01,,,,,
Roommates,1995-01-01,,,,,
Unstrung Heroes,1995-01-01,,,,,
Don Juan DeMarco,1995-01-01,,,,,
Don Juan DeMarco,1995-01-01,,,,,
The Chicken from Outer Space,1995-01-01,,,,,
A Close Shave,1995-01-01,,,,,
the end,1995-01-01,,,,,
Gagarin,1995-01-01,,,,,
Runaway Brain,1995-01-01,,,,25100000.0,
Brooms,1995-01-01,,,,,
Duke of Groove,1995-01-01,,,,,
Lieberman in Love,1995-01-01,,,,,
Little Surprises,1995-01-01,,,,,
Tuesday Morning Ride,1995-01-01,,,,,
William Shakespeare's Romeo & Juliet,1996-01-01,,,,,
Angels and Insects,1996-01-01,,,,,
Angels and Insects,1996-01-01,,,,,
The Line King: The Al Hirschfeld Story,1996-01-01,,,,,
Mandela,1996-01-01,,,,,
Suzanne Farrell: Elusive Muse,1996-01-01,,,,,
Tell the Truth and Run: George Seldes and the American Press,1996-01-01,,,,,
When We Were Kings,1996-01-01,,,,25100000.0,
Breathing Lessons: The Life and Work of Mark O'Brien,1996-01-01,,,,,
Cosmic Voyage,1996-01-01,,,,,
An Essay on Matisse,1996-01-01,,,,,
Special Effects,1996-01-01,,,,,
The Wild Bunch: An Album in Montage,1996-01-01,,,,,
A Chef in Love,1996-01-01,,,,,
Kolya,1996-01-01,,,,,
The Other Side of Sunday,1996-01-01,,,,23000000.0,
Prisoner of the Mountains,1996-01-01,,,,,
Ridicule,1996-01-01,,,,,
Up Close and Personal,1996-01-01,,,,175000000.0,
Canhead,1996-01-01,,,,,
La Salla,1996-01-01,,,,,
Quest,1996-01-01,,,,1700000.0,
Wat's Pig,1996-01-01,,,,25100000.0,
"De Tripas, Corazon",1996-01-01,,,,,
Dear Diary,1996-01-01,,,,,
Ernst & Lyset,1996-01-01,,,,,
Esposados,1996-01-01,,,,,
Wordless,1996-01-01,,,,25100000.0,
Dragonheart,1996-01-01,,,,,
Afterglow,1997-01-01,,,,25100000.0,
Ayn Rand: A Sense of Life,1997-01-01,,,,,
Colors Straight Up,1997-01-01,,,,175000000.0,
4 Little Girls,1997-01-01,,,,,
The Long Way Home,1997-01-01,,,,,
Waco: The Rules of Engagement,1997-01-01,,,,,
Alaska: Spirit of the Wild,1997-01-01,,,,,
Amazon,1997-01-01,,,,,
Daughter of the Bride,1997-01-01,,,,,
Still Kicking: The Fabulous Palm Springs Follies,1997-01-01,,,,,
A Story of Healing,1997-01-01,,,,,
Beyond Silence,1997-01-01,,,,,
Beyond Silence,1997-01-01,,,,,
Character,1997-01-01,,,,,
Four Days in September,1997-01-01,,,,,
Secrets of the Heart,1997-01-01,,,,,
The Thief,1997-01-01,,,,,
The Thief,1997-01-01,,,,,
Famous Fred,1997-01-01,,,,,
Geri's Game,1997-01-01,,,,,
La Vieille Dame et les Pigeons (The Old Lady and the Pigeons),1997-01-01,,,,,
The Mermaid,1997-01-01,,,,,
Redux Riding Hood,1997-01-01,,,,58000000.0,
Dance Lexie Dance,1997-01-01,,,,,
It's Good to Talk,1997-01-01,,,,,
Sweethearts?,1997-01-01,,,,25100000.0,
Visas and Virtue,1997-01-01,,,,,
Wolfgang,1997-01-01,,,,25100000.0,
Life Is Beautiful,1998-01-01,,,,,
Life Is Beautiful,1998-01-01,,,,,
Affliction,1998-01-01,,,,,
Affliction,1998-01-01,,,,,
Hilary and Jackie,1998-01-01,,,,,
Dancemaker,1998-01-01,,,,,
"The Farm: Angola, U.S.A.",1998-01-01,,,,,
The Last Days,1998-01-01,,,,,
Lenny Bruce: Swear to Tell the Truth,1998-01-01,,,,25100000.0,
Regret to Inform,1998-01-01,,,,,
The Personals: Improvisations on Romance in the Golden Years,1998-01-01,,,,,
A Place in the Land,1998-01-01,,,,,
Sunrise over Tiananmen Square,1998-01-01,,,,,
Children of Heaven,1998-01-01,,,,180000.0,
Children of Heaven,1998-01-01,,,,180000.0,
The Grandfather,1998-01-01,,,,,
Tango,1998-01-01,,,,55000000.0,
Tango,1998-01-01,,,,55000000.0,
Bunny,1998-01-01,,,,,
The Canterbury Tales,1998-01-01,,,,,
Jolly Roger,1998-01-01,,,,,
More,1998-01-01,,,,,
When Life Departs,1998-01-01,,,,25100000.0,
Culture,1998-01-01,,,,,
Election Night (Valgaften),1998-01-01,,,,,
Holiday Romance,1998-01-01,,,,,
La Carte Postale (The Postcard),1998-01-01,,,,,
Victor,1998-01-01,,,,35000000.0,
Tumbleweeds,1999-01-01,,,,,
Buena Vista Social Club,1999-01-01,,,,,
Genghis Blues,1999-01-01,,,,,
On the Ropes,1999-01-01,,,,1500000.0,
One Day in September,1999-01-01,,,,,
Speaking in Strings,1999-01-01,,,,,
Eyewitness,1999-01-01,,,,25100000.0,
Eyewitness,1999-01-01,,,,25100000.0,
King Gimp,1999-01-01,,,,,
The Wildest Show in the South: The Angola Prison Rodeo,1999-01-01,,,,,
All about My Mother,1999-01-01,,,,,
Caravan,1999-01-01,,,,,
East-West,1999-01-01,,,,25100000.0,
Solomon and Gaenor,1999-01-01,,,,,
Under the Sun,1999-01-01,,,,,
The Red Violin,1999-01-01,,,,58000000.0,
The Red Violin,1999-01-01,,,,58000000.0,
Humdrum,1999-01-01,,,,,
My Grandmother Ironed the King's Shirts,1999-01-01,,,,,
The Old Man and the Sea,1999-01-01,,,,,
The Old Man and the Sea,1999-01-01,,,,,
3 Misses,1999-01-01,,,,,
When the Day Breaks,1999-01-01,,,,25100000.0,
"Bror, Min Bror (Teis and Nico)",1999-01-01,,,,,
Killing Joe,1999-01-01,,,,,
Kleingeld (Small Change),1999-01-01,,,,,
Major and Minor Miracles,1999-01-01,,,,,
My Mother Dreams the Satan's Disciples in New York,1999-01-01,,,,,
Star Wars Episode I: The Phantom Menace,1999-01-01,,,,,
Dr. Seuss' How the Grinch Stole Christmas,2000-01-01,,,,,
Vatel,2000-01-01,,,,,
Into the Arms of Strangers: Stories of the Kindertransport,2000-01-01,,,,,
Legacy,2000-01-01,,,,125000000.0,
Long Night's Journey into Day,2000-01-01,,,,,
Scottsboro: An American Tragedy,2000-01-01,,,,,
Sound and Fury,2000-01-01,,,,,
Big Mama,2000-01-01,,,,,
Curtain Call,2000-01-01,,,,,
Dolphins,2000-01-01,,,,,
The Man on Lincoln's Nose,2000-01-01,,,,,
On Tiptoe: Gentle Steps to Freedom,2000-01-01,,,,,
Divided We Fall,2000-01-01,,,,25100000.0,
Everybody Famous!,2000-01-01,,,,,
The Taste of Others,2000-01-01,,,,23000000.0,
Father and Daughter,2000-01-01,,,,23000000.0,
The Periwig-Maker,2000-01-01,,,,,
Rejected,2000-01-01,,,,,
By Courier,2000-01-01,,,,,
One Day Crossing,2000-01-01,,,,,
Quiero Ser (I want to be...),2000-01-01,,,,25100000.0,
Seraglio,2000-01-01,,,,,
A Soccer Story (Uma Historia de Futebol),2000-01-01,,,,,
Sexy Beast,2001-01-01,,,,,
Sexy Beast,2001-01-01,,,,,
Moulin Rouge,2001-01-01,,,,,
Moulin Rouge,2001-01-01,,,,,
Mulholland Drive,2001-01-01,,,,,
Children Underground,2001-01-01,,,,,
LaLee's Kin: The Legacy of Cotton,2001-01-01,,,,,
Murder on a Sunday Morning,2001-01-01,,,,,
Promises,2001-01-01,,,,,
War Photographer,2001-01-01,,,,,
Artists and Orphans: A True Drama,2001-01-01,,,,,
Sing!,2001-01-01,,,,2540000.0,
Thoth,2001-01-01,,,,,
Memento,2001-01-01,,,,9000000.0,
Memento,2001-01-01,,,,9000000.0,
Elling,2001-01-01,,,,,
Lagaan,2001-01-01,,,,,
Son of the Bride,2001-01-01,,,,,
Fifty Percent Grey,2001-01-01,,,,,
For the Birds,2001-01-01,,,,3300000.0,
Give Up Yer Aul Sins,2001-01-01,,,,175000000.0,
Strange Invaders,2001-01-01,,,,,
Strange Invaders,2001-01-01,,,,,
Stubble Trouble,2001-01-01,,,,,
the accountant,2001-01-01,,,,,
Copy Shop,2001-01-01,,,,,
Gregor's Greatest Invention,2001-01-01,,,,,
A Man Thing (Meska Sprawa),2001-01-01,,,,,
Speed for Thespians,2001-01-01,,,,30000000.0,
Adaptation,2002-01-01,,,,,
Spirited Away,2002-01-01,,,,2000000000.0,
Spirited Away,2002-01-01,,,,2000000000.0,
Bowling for Columbine,2002-01-01,,,,,
Daughter from Danang,2002-01-01,,,,,
Prisoner of Paradise,2002-01-01,,,,,
Spellbound,2002-01-01,,,,4500000.0,
Spellbound,2002-01-01,,,,4500000.0,
Winged Migration,2002-01-01,,,,,
The Collector of Bedford Street,2002-01-01,,,,,
Mighty Times: The Legacy of Rosa Parks,2002-01-01,,,,,
Twin Towers,2002-01-01,,,,25100000.0,
Why Can't We Be a Family Again?,2002-01-01,,,,,
El Crimen del Padre Amaro,2002-01-01,,,,,
The Man without a Past,2002-01-01,,,,,
Nowhere in Africa,2002-01-01,,,,25100000.0,
Nowhere in Africa,2002-01-01,,,,25100000.0,
Zus & Zo,2002-01-01,,,,,
The Wild Thornberrys Movie,2002-01-01,,,,,
The Cathedral,2002-01-01,,,,,
The ChubbChubbs!,2002-01-01,,,,,
Das Rad,2002-01-01,,,,,
Mike's New Car,2002-01-01,,,,,
Mt. Head,2002-01-01,,,,,
Fait D'Hiver,2002-01-01,,,,,
I'll Wait for the Next One... (J'Attendrai Le Suivant...),2002-01-01,,,,,
Inja (Dog),2002-01-01,,,,,
Johnny Flynton,2002-01-01,,,,,
This Charming Man (Der Er En Yndig Mand),2002-01-01,,,,,
Star Wars Episode II Attack of the Clones,2002-01-01,,,,,
Y Tu Mamá También,2002-01-01,,,,,
Y Tu Mamá También,2002-01-01,,,,,
In America,2003-01-01,,,,30000000.0,
In America,2003-01-01,,,,30000000.0,
Whale Rider,2003-01-01,,,,25100000.0,
Whale Rider,2003-01-01,,,,25100000.0,
City of God,2003-01-01,,,,3300000.0,
City of God,2003-01-01,,,,3300000.0,
Balseros,2003-01-01,,,,,
Capturing the Friedmans,2003-01-01,,,,,
The Fog of War,2003-01-01,,,,,
My Architect,2003-01-01,,,,,
The Weather Underground,2003-01-01,,,,25100000.0,
Asylum,2003-01-01,,,,,
Asylum,2003-01-01,,,,,
Chernobyl Heart,2003-01-01,,,,,
Ferry Tales,2003-01-01,,,,,
The Twilight Samurai,2003-01-01,,,,,
Twin Sisters,2003-01-01,,,,25100000.0,
Zelary,2003-01-01,,,,,
Boundin',2003-01-01,,,,4500000.0,
Destino,2003-01-01,,,,,
Gone Nutty,2003-01-01,,,,,
Harvie Krumpet,2003-01-01,,,,,
Nibbles,2003-01-01,,,,,
Die Rote Jacke (The Red Jacket),2003-01-01,,,,58000000.0,
Most (The Bridge),2003-01-01,,,,,
Squash,2003-01-01,,,,,
(A) Torzija [(A) Torsion],2003-01-01,,,,,
Two Soldiers,2003-01-01,,,,,
Dirty Pretty Things,2003-01-01,,,,,
Dirty Pretty Things,2003-01-01,,,,,
Being Julia,2004-01-01,,,,,
Lemony Snicket's A Series of Unfortunate Events,2004-01-01,,,,,
Born into Brothels,2004-01-01,,,,,
The Story of the Weeping Camel,2004-01-01,,,,,
Super Size Me,2004-01-01,,,,,
Tupac: Resurrection,2004-01-01,,,,175000000.0,
Twist of Faith,2004-01-01,,,,25100000.0,
Autism Is a World,2004-01-01,,,,,
The Children of Leningradsky,2004-01-01,,,,,
Hardwood,2004-01-01,,,,25100000.0,
Mighty Times: The Children's March,2004-01-01,,,,,
Sister Rose's Passion,2004-01-01,,,,,
The Chorus (Les Choristes),2004-01-01,,,,,
Yesterday,2004-01-01,,,,,
Yesterday,2004-01-01,,,,,
Birthday Boy,2004-01-01,,,,,
Gopher Broke,2004-01-01,,,,,
Guard Dog,2004-01-01,,,,,
Lorenzo,2004-01-01,,,,,
Ryan,2004-01-01,,,,70000000.0,
Everything in This Country Must,2004-01-01,,,,,
Little Terrorist,2004-01-01,,,,,
7:35 in the Morning (7:35 de la Mañana),2004-01-01,,,,,
"Two Cars, One Night",2004-01-01,,,,25100000.0,
Wasp,2004-01-01,,,,162000000.0,
Crash,2005-01-01,,,,6500000.0,
Crash,2005-01-01,,,,6500000.0,
Crash,2005-01-01,,,,6500000.0,
Mrs. Henderson Presents,2005-01-01,,,,,
Howl's Moving Castle,2005-01-01,,,,,
Howl's Moving Castle,2005-01-01,,,,,
Tim Burton's Corpse Bride,2005-01-01,,,,,
Wallace & Gromit in The Curse of the Were-Rabbit,2005-01-01,,,,,
Darwin's Nightmare,2005-01-01,,,,,
Enron: The Smartest Guys in the Room,2005-01-01,,,,,
March of the Penguins,2005-01-01,,,,,
Murderball,2005-01-01,,,,,
Street Fight,2005-01-01,,,,,
The Death of Kevin Carter: Casualty of the Bang Bang Club,2005-01-01,,,,,
God Sleeps in Rwanda,2005-01-01,,,,25100000.0,
The Mushroom Club,2005-01-01,,,,,
A Note of Triumph: The Golden Age of Norman Corwin,2005-01-01,,,,,
Don't Tell,2005-01-01,,,,,
Paradise Now,2005-01-01,,,,25100000.0,
Sophie Scholl - The Final Days,2005-01-01,,,,,
Star Wars: Episode III Revenge of the Sith,2005-01-01,,,,,
Badgered,2005-01-01,,,,58000000.0,
The Moon and the Son: An Imagined Conversation,2005-01-01,,,,,
The Mysterious Geographic Explorations of Jasper Morello,2005-01-01,,,,,
9,2005-01-01,,,,,
9,2005-01-01,,,,,
One Man Band,2005-01-01,,,,,
Ausreisser (The Runaway),2005-01-01,,,,25100000.0,
Cashback,2005-01-01,,,,,
Cashback,2005-01-01,,,,,
The Last Farm,2005-01-01,,,,,
Our Time Is Up,2005-01-01,,,,,
Six Shooter,2005-01-01,,,,,
Venus,2006-01-01,,,,,
Deliver Us from Evil,2006-01-01,,,,,
Deliver Us from Evil,2006-01-01,,,,,
An Inconvenient Truth,2006-01-01,,,,,
Iraq in Fragments,2006-01-01,,,,,
Jesus Camp,2006-01-01,,,,,
"My Country, My Country",2006-01-01,,,,,
The Blood of Yingzhou District,2006-01-01,,,,,
Recycled Life,2006-01-01,,,,,
Rehearsing a Dream,2006-01-01,,,,,
Two Hands,2006-01-01,,,,25100000.0,
Days of Glory (Indigènes),2006-01-01,,,,,
Water,2006-01-01,,,,910000.0,
Water,2006-01-01,,,,910000.0,
The Danish Poet,2006-01-01,,,,,
Lifted,2006-01-01,,,,,
The Little Matchgirl,2006-01-01,,,,,
Maestro,2006-01-01,,,,,
No Time for Nuts,2006-01-01,,,,,
Binta and the Great Idea (Binta Y La Gran Idea),2006-01-01,,,,,
Éramos Pocos (One Too Many),2006-01-01,,,,,
Helmer & Son,2006-01-01,,,,,
The Saviour,2006-01-01,,,,,
West Bank Story,2006-01-01,,,,25100000.0,
Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-01-01,,,,,
Sweeney Todd The Demon Barber of Fleet Street,2007-01-01,,,,,
Away from Her,2007-01-01,,,,,
No End in Sight,2007-01-01,,,,,
Operation Homecoming: Writing the Wartime Experience,2007-01-01,,,,,
Sicko,2007-01-01,,,,,
Taxi to the Dark Side,2007-01-01,,,,,
War/Dance,2007-01-01,,,,,
Freeheld,2007-01-01,,,,,
La Corona (The Crown),2007-01-01,,,,23000000.0,
Salim Baba,2007-01-01,,,,,
Sari's Mother,2007-01-01,,,,,
Beaufort,2007-01-01,,,,,
Katyn,2007-01-01,,,,,
12,2007-01-01,,,,340000.0,
I Met the Walrus,2007-01-01,,,,,
Madame Tutli-Putli,2007-01-01,,,,,
Même les Pigeons Vont au Paradis (Even Pigeons Go to Heaven),2007-01-01,,,,,
My Love (Moya Lyubov),2007-01-01,,,,,
Peter & the Wolf,2007-01-01,,,,25100000.0,
At Night,2007-01-01,,,,5000000.0,
Il Supplente (The Substitute),2007-01-01,,,,175000000.0,
Le Mozart des Pickpockets (The Mozart of Pickpockets),2007-01-01,,,,,
Tanghi Argentini,2007-01-01,,,,,
The Tonto Woman,2007-01-01,,,,,
The Visitor,2008-01-01,,,,,
The Visitor,2008-01-01,,,,,
WALL-E,2008-01-01,,,,,
The Betrayal (Nerakhoon),2008-01-01,,,,,
Encounters at the End of the World,2008-01-01,,,,25100000.0,
The Garden,2008-01-01,,,,,
The Garden,2008-01-01,,,,,
Man on Wire,2008-01-01,,,,,
Trouble the Water,2008-01-01,,,,25100000.0,
The Conscience of Nhem En,2008-01-01,,,,,
The Final Inch,2008-01-01,,,,,
Smile Pinki,2008-01-01,,,,,
The Witness - From the Balcony of Room 306,2008-01-01,,,,,
The Class,2008-01-01,,,,,
Revanche,2008-01-01,,,,,
La Maison en Petits Cubes,2008-01-01,,,,,
Lavatory - Lovestory,2008-01-01,,,,,
Oktapodi,2008-01-01,,,,,
Presto,2008-01-01,,,,,
This Way Up,2008-01-01,,,,175000000.0,
Auf der Strecke (On the Line),2008-01-01,,,,,
Manon on the Asphalt,2008-01-01,,,,,
New Boy,2008-01-01,,,,25100000.0,
The Pig,2008-01-01,,,,,
Spielzeugland (Toyland),2008-01-01,,,,,
The Hurt Locker,2009-01-01,,,,,
The Hurt Locker,2009-01-01,,,,,
The Last Station,2009-01-01,,,,,
Precious: Based on the Novel 'Push' by Sapphire,2009-01-01,,,,,
Coco before Chanel,2009-01-01,,,,,
Burma VJ,2009-01-01,,,,,
The Cove,2009-01-01,,,,,
"Food, Inc.",2009-01-01,,,,,
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,2009-01-01,,,,,
Which Way Home,2009-01-01,,,,,
China's Unnatural Disaster: The Tears of Sichuan Province,2009-01-01,,,,,
The Last Campaign of Governor Booth Gardner,2009-01-01,,,,,
The Last Truck: Closing of a GM Plant,2009-01-01,,,,,
Music by Prudence,2009-01-01,,,,,
Rabbit à la Berlin,2009-01-01,,,,,
Ajami,2009-01-01,,,,,
The Milk of Sorrow,2009-01-01,,,,,
Il Divo,2009-01-01,,,,,
Paris 36,2009-01-01,,,,,
French Roast,2009-01-01,,,,,
Granny O'Grimm's Sleeping Beauty,2009-01-01,,,,,
The Lady and the Reaper (La Dama y la Muerte),2009-01-01,,,,,
Logorama,2009-01-01,,,,,
A Matter of Loaf and Death,2009-01-01,,,,,
The Door,2009-01-01,,,,,
Instead of Abracadabra,2009-01-01,,,,,
Kavi,2009-01-01,,,,,
Miracle Fish,2009-01-01,,,,,
The New Tenants,2009-01-01,,,,25100000.0,
The Illusionist,2010-01-01,,,,,
The Illusionist,2010-01-01,,,,,
Harry Potter and the Deathly Hallows Part 1,2010-01-01,,,,25100000.0,
I Am Love,2010-01-01,,,,,
I Am Love,2010-01-01,,,,,
Exit through the Gift Shop,2010-01-01,,,,,
Gasland,2010-01-01,,,,,
Inside Job,2010-01-01,,,,,
Restrepo,2010-01-01,,,,,
Waste Land,2010-01-01,,,,25100000.0,
Killing in the Name,2010-01-01,,,,,
Poster Girl,2010-01-01,,,,,
Strangers No More,2010-01-01,,,,,
Sun Come Up,2010-01-01,,,,,
The Warriors of Qiugang,2010-01-01,,,,,
