movie_name,movie_date,movie_genre
The Dark Knight Rises,2012,Crime
The Dark Knight Rises,2012,Thriller
Trolls Holiday in Harmony,2021,Animation
Trolls Holiday in Harmony,2021,Fantasy
Trolls Holiday in Harmony,2021,Family
Batman v Superman: Dawn of Justice,2016,Adventure
Batman v Superman: Dawn of Justice,2016,Fantasy
Motherly,2021,Thriller
Motherly,2021,Horror
Nobody,2021,Crime
Nobody,2021,Thriller
My Hero Academia: Two Heroes,2018,Action
My Hero Academia: Two Heroes,2018,Adventure
My Hero Academia: Two Heroes,2018,Fantasy
Harry Potter and the Half-Blood Prince,2009,Adventure
Harry Potter and the Half-Blood Prince,2009,Fantasy
Book of Love,2022,Comedy
Book of Love,2022,Romance
Jurassic Hunt,2021,Action
Jurassic Hunt,2021,Science Fiction
Jurassic Hunt,2021,Thriller
American Underdog,2021,Drama
The Dark Knight,2008,Thriller
Jujutsu Kaisen 0,2021,Animation
Jujutsu Kaisen 0,2021,Action
Jujutsu Kaisen 0,2021,Adventure
Jujutsu Kaisen 0,2021,Mystery
Ava,2020,Crime
Ava,2020,Drama
Ava,2020,Thriller
Three Steps Above Heaven,2010,Romance
Three Steps Above Heaven,2010,Drama
Sinkhole,2021,Comedy
Sinkhole,2021,Drama
Undisputed III: Redemption,2010,Action
Undisputed III: Redemption,2010,Thriller
Toy Story,1995,Family
Roald Dahl's The Witches,2020,Family
Roald Dahl's The Witches,2020,Fantasy
Roald Dahl's The Witches,2020,Adventure
Roald Dahl's The Witches,2020,Comedy
Roald Dahl's The Witches,2020,Horror
El Paseo 6,2021,Comedy
Separation,2021,Horror
Separation,2021,Drama
Dragon Ball Super: Super Hero,2022,Animation
Dragon Ball Super: Super Hero,2022,Science Fiction
Dragon Ball Super: Super Hero,2022,Action
After Ever Happy,2022,Romance
Brothers,2009,Thriller
Brothers,2009,War
Shrek,2001,Comedy
Shrek,2001,Fantasy
Shrek,2001,Adventure
Shrek,2001,Family
Jackass Forever,2022,Comedy
Jackass Forever,2022,Documentary
Big Hero 6,2014,Adventure
Big Hero 6,2014,Family
Big Hero 6,2014,Action
Big Hero 6,2014,Comedy
Monster Pets: A Hotel Transylvania Short,2021,Animation
Monster Pets: A Hotel Transylvania Short,2021,Comedy
Monster Pets: A Hotel Transylvania Short,2021,Fantasy
Off Course,2015,Romance
Off Course,2015,Comedy
The Hobbit: The Battle of the Five Armies,2014,Action
The Hobbit: The Battle of the Five Armies,2014,Fantasy
Major Grom: Plague Doctor,2021,Action
Major Grom: Plague Doctor,2021,Adventure
Monster Family 2,2021,Animation
Monster Family 2,2021,Family
Gunpowder Milkshake,2021,Crime
Gunpowder Milkshake,2021,Thriller
Beautiful Sisters: Flesh Slave,1986,Crime
Beautiful Sisters: Flesh Slave,1986,Horror
Narco Sub,2021,Action
Narco Sub,2021,Drama
Narco Sub,2021,Crime
Harry Potter and the Order of the Phoenix,2007,Adventure
Harry Potter and the Order of the Phoenix,2007,Fantasy
Harry Potter and the Order of the Phoenix,2007,Mystery
Legend,2015,Crime
Legend,2015,Thriller
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,Animation
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,Comedy
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,Mystery
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,Family
Straight Outta Nowhere: Scooby-Doo! Meets Courage the Cowardly Dog,2021,Fantasy
Descendants: The Royal Wedding,2021,TV Movie
Descendants: The Royal Wedding,2021,Animation
Descendants: The Royal Wedding,2021,Comedy
Descendants: The Royal Wedding,2021,Family
Descendants: The Royal Wedding,2021,Drama
Frozen II,2019,Family
Frozen II,2019,Adventure
Frozen II,2019,Comedy
Frozen II,2019,Fantasy
Swim,2021,Horror
Swim,2021,Action
Mutation on Mars,2021,Drama
Mutation on Mars,2021,Science Fiction
Zone 414,2021,Science Fiction
Zone 414,2021,Thriller
Zone 414,2021,Mystery
Avengers: Age of Ultron,2015,Adventure
Avengers: Age of Ultron,2015,Science Fiction
Thor: Ragnarok,2017,Adventure
Thor: Ragnarok,2017,Fantasy
Thor: Ragnarok,2017,Science Fiction
It Chapter Two,2019,Horror
It Chapter Two,2019,Fantasy
The Lion King,1994,Family
King Richard,2021,Drama
King Richard,2021,History
Last Night in Soho,2021,Thriller
Last Night in Soho,2021,Horror
Last Night in Soho,2021,Mystery
Batman Returns,1992,Fantasy
The Twilight Saga: Eclipse,2010,Adventure
The Twilight Saga: Eclipse,2010,Fantasy
The Twilight Saga: Eclipse,2010,Drama
The Twilight Saga: Eclipse,2010,Romance
Wild Indian,2021,Crime
Wild Indian,2021,Drama
Wild Indian,2021,Thriller
Ida Red,2021,Crime
Ida Red,2021,Thriller
Ida Red,2021,Drama
Ida Red,2021,Action
The Haunting of Helena,2013,Horror
The Haunting of Helena,2013,Thriller
Vanguard,2020,Action
Vanguard,2020,Adventure
Vanguard,2020,Crime
The Simpsons: The Good; the Bart; and the Loki,2021,Animation
The Simpsons: The Good; the Bart; and the Loki,2021,Comedy
The Simpsons: The Good; the Bart; and the Loki,2021,Family
The Marksman,2021,Action
The Marksman,2021,Thriller
The Marksman,2021,Crime
Vicky and Her Mystery,2021,Adventure
Vicky and Her Mystery,2021,Family
Vicky and Her Mystery,2021,Drama
KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,2019,Animation
KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,2019,Adventure
KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,2019,Comedy
KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,2019,Fantasy
7 Prisoners,2021,Drama
7 Prisoners,2021,Crime
11M,2022,Documentary
Seobok: Project Clone,2021,Science Fiction
Seobok: Project Clone,2021,Action
Shrek 2,2004,Family
Shrek 2,2004,Comedy
Shrek 2,2004,Fantasy
Shrek 2,2004,Adventure
Percy Jackson & the Olympians: The Lightning Thief,2010,Fantasy
Percy Jackson & the Olympians: The Lightning Thief,2010,Family
Your Name.,2016,Romance
Chief Daddy 2: Going for Broke,2021,Comedy
Captain America: Civil War,2016,Adventure
Captain America: Civil War,2016,Science Fiction
Jack Reacher,2012,Crime
Jack Reacher,2012,Drama
Jack Reacher,2012,Thriller
The Invisible Thread,2022,Comedy
The Invisible Thread,2022,Drama
SAS: Red Notice,2021,Drama
SAS: Red Notice,2021,Action
SAS: Red Notice,2021,Thriller
Mulan,2020,Adventure
Mulan,2020,Fantasy
Mulan,2020,Drama
I Want You Back,2022,Comedy
I Want You Back,2022,Romance
Pirates of the Caribbean: Dead Man's Chest,2006,Adventure
Pirates of the Caribbean: Dead Man's Chest,2006,Fantasy
The Wolf of Wall Street,2013,Drama
Hilda and the Mountain King,2021,Animation
Hilda and the Mountain King,2021,Adventure
Hilda and the Mountain King,2021,Fantasy
Hilda and the Mountain King,2021,Family
Hilda and the Mountain King,2021,TV Movie
Rurouni Kenshin: The Beginning,2021,Action
Rurouni Kenshin: The Beginning,2021,Adventure
Rurouni Kenshin: The Beginning,2021,Drama
Minnal Murali,2021,Adventure
Minnal Murali,2021,Comedy
Pokémon: Mewtwo Strikes Back - Evolution,2019,Animation
Pokémon: Mewtwo Strikes Back - Evolution,2019,Adventure
Pokémon: Mewtwo Strikes Back - Evolution,2019,Fantasy
Pokémon: Mewtwo Strikes Back - Evolution,2019,Action
Pokémon: Mewtwo Strikes Back - Evolution,2019,Family
Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,2021,Animation
Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,2021,Action
Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,2021,Adventure
Fate/Grand Order Final Singularity – Grand Temple of Time: Solomon,2021,Fantasy
Teenage Mutant Ninja Turtles,2014,Science Fiction
Teenage Mutant Ninja Turtles,2014,Adventure
Teenage Mutant Ninja Turtles,2014,Comedy
Fifty Shades of Grey,2015,Romance
Fifty Shades of Grey,2015,Thriller
Never Back Down: Revolt,2021,Action
Wish Dragon,2021,Family
Wish Dragon,2021,Comedy
Wish Dragon,2021,Fantasy
Ice Age,2002,Comedy
Ice Age,2002,Family
Ice Age,2002,Adventure
Fast & Furious Presents: Hobbs & Shaw,2019,Adventure
Fast & Furious Presents: Hobbs & Shaw,2019,Comedy
Toy Story 2,1999,Comedy
Toy Story 2,1999,Family
The Stronghold,2021,Thriller
Spirit Untamed,2021,Animation
Spirit Untamed,2021,Adventure
Spirit Untamed,2021,Family
Spirit Untamed,2021,Western
Tom Clancy's Without Remorse,2021,Action
Tom Clancy's Without Remorse,2021,Thriller
Harry Potter and the Deathly Hallows: Part 1,2010,Fantasy
Injustice,2021,Animation
Injustice,2021,Science Fiction
Injustice,2021,Fantasy
Injustice,2021,Action
Nobody Sleeps in the Woods Tonight 2,2021,Horror
Nobody Sleeps in the Woods Tonight 2,2021,Thriller
Nobody Sleeps in the Woods Tonight 2,2021,Comedy
American Badger,2021,Action
Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Animation
Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Action
Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Science Fiction
Evangelion: 3.0+1.0 Thrice Upon a Time,2021,Drama
LOL Surprise: The Movie,2021,Animation
LOL Surprise: The Movie,2021,Family
Coraline,2009,Family
Coraline,2009,Fantasy
How I Became a Superhero,2020,Science Fiction
How I Became a Superhero,2020,Adventure
How I Became a Superhero,2020,Mystery
How I Became a Superhero,2020,Action
How I Became a Superhero,2020,Thriller
How I Became a Superhero,2020,Fantasy
How I Became a Superhero,2020,Comedy
The Bad Guys,2022,Comedy
The Bad Guys,2022,Action
The Bad Guys,2022,Family
The Bad Guys,2022,Crime
Venom,2018,Science Fiction
The Last Mercenary,2021,Action
The Last Mercenary,2021,Comedy
Cars 2,2011,Family
Cars 2,2011,Adventure
Cars 2,2011,Comedy
Downfall: The Case Against Boeing,2022,Documentary
Ratatouille,2007,Family
Ratatouille,2007,Fantasy
Mickey and Minnie Wish Upon a Christmas,2021,Animation
Dragon Ball Z: Broly – The Legendary Super Saiyan,1993,Animation
Dragon Ball Z: Broly – The Legendary Super Saiyan,1993,Science Fiction
Dragon Ball Z: Broly – The Legendary Super Saiyan,1993,Action
Doctor Strange in the Multiverse of Madness,2022,Fantasy
Doctor Strange in the Multiverse of Madness,2022,Adventure
Death on the Nile,2022,Mystery
Death on the Nile,2022,Drama
Death on the Nile,2022,Thriller
Army of the Dead,2021,Crime
Army of the Dead,2021,Horror
Army of the Dead,2021,Thriller
Home Sweet Home Alone,2021,Family
Home Sweet Home Alone,2021,Comedy
Carriers,2009,Drama
Carriers,2009,Horror
Carriers,2009,Science Fiction
Carriers,2009,Thriller
Boyka: Undisputed IV,2016,Action
Boyka: Undisputed IV,2016,Drama
2012,2009,Adventure
2012,2009,Science Fiction
Why Women Cheat,2021,Romance
Sing,2016,Comedy
Sing,2016,Family
Sing,2016,Music
Green Lantern,2011,Adventure
Green Lantern,2011,Thriller
Green Lantern,2011,Science Fiction
Peninsula,2020,Action
Peninsula,2020,Horror
Peninsula,2020,Thriller
High School Teacher: Maturing,1985,Drama
Wonder Woman,2017,Adventure
Wonder Woman,2017,Fantasy
A Day to Die,2022,Action
A Day to Die,2022,Thriller
A Day to Die,2022,Crime
Cosmic Sin,2021,Action
Cosmic Sin,2021,Adventure
Cosmic Sin,2021,Science Fiction
Pirates of the Caribbean: At World's End,2007,Adventure
Pirates of the Caribbean: At World's End,2007,Fantasy
Legion,2010,Horror
Legion,2010,Fantasy
Rascal Does Not Dream of a Dreaming Girl,2019,Animation
Rascal Does Not Dream of a Dreaming Girl,2019,Comedy
Rascal Does Not Dream of a Dreaming Girl,2019,Romance
Rascal Does Not Dream of a Dreaming Girl,2019,Drama
Rascal Does Not Dream of a Dreaming Girl,2019,Fantasy
Peter Rabbit 2: The Runaway,2021,Family
Peter Rabbit 2: The Runaway,2021,Comedy
Peter Rabbit 2: The Runaway,2021,Adventure
Peter Rabbit 2: The Runaway,2021,Animation
Peter Rabbit 2: The Runaway,2021,Fantasy
Dragon Ball Z: Battle of Gods,2013,Animation
Dragon Ball Z: Battle of Gods,2013,Action
Dragon Ball Z: Battle of Gods,2013,Science Fiction
My Little Pony: A New Generation,2021,Animation
My Little Pony: A New Generation,2021,Family
My Little Pony: A New Generation,2021,Fantasy
My Little Pony: A New Generation,2021,Comedy
My Little Pony: A New Generation,2021,Music
My Little Pony: A New Generation,2021,Adventure
Redemption Day,2021,Action
Journey 2: The Mysterious Island,2012,Adventure
Journey 2: The Mysterious Island,2012,Science Fiction
Love & Other Drugs,2010,Drama
Love & Other Drugs,2010,Romance
The King's Daughter,2022,Fantasy
The King's Daughter,2022,Drama
The King's Daughter,2022,Romance
The King's Daughter,2022,History
Deadpool 2,2018,Comedy
Deadpool 2,2018,Adventure
The Fate of the Furious,2017,Crime
The Fate of the Furious,2017,Thriller
Hancock,2008,Fantasy
The Hunger Games: Mockingjay - Part 1,2014,Science Fiction
The Hunger Games: Mockingjay - Part 1,2014,Adventure
The Hunger Games: Mockingjay - Part 1,2014,Thriller
Dragon Ball Z: Broly – Second Coming,1994,Animation
Dragon Ball Z: Broly – Second Coming,1994,Action
Dragon Ball Z: Broly – Second Coming,1994,Science Fiction
The Conjuring,2013,Thriller
Sweet & Sour,2021,Comedy
Sweet & Sour,2021,Romance
The Belly of the Sea,2021,Drama
Grisaia: Phantom Trigger The Animation,2020,Action
Grisaia: Phantom Trigger The Animation,2020,Animation
Fantastic Beasts and Where to Find Them,2016,Fantasy
World War Z,2013,Drama
World War Z,2013,Horror
World War Z,2013,Science Fiction
World War Z,2013,Thriller
Barbie: Big City; Big Dreams,2021,Animation
Barbie: Big City; Big Dreams,2021,Music
Barbie: Big City; Big Dreams,2021,Family
Teen Titans Go! See Space Jam,2021,Animation
Teen Titans Go! See Space Jam,2021,Action
Teen Titans Go! See Space Jam,2021,Adventure
Teen Titans Go! See Space Jam,2021,Comedy
Teen Titans Go! See Space Jam,2021,Family
Teen Titans Go! See Space Jam,2021,Fantasy
Teen Titans Go! See Space Jam,2021,Science Fiction
Jolt,2021,Comedy
Once Upon a Snowman,2020,Animation
Once Upon a Snowman,2020,Family
Once Upon a Snowman,2020,Comedy
Once Upon a Snowman,2020,Fantasy
Outlaws,2021,Crime
Mortal Kombat Legends: Battle of the Realms,2021,Animation
Mortal Kombat Legends: Battle of the Realms,2021,Action
Mortal Kombat Legends: Battle of the Realms,2021,Fantasy
Rogue Hostage,2021,Action
Rogue Hostage,2021,Thriller
Fifty Shades Freed,2018,Romance
Jiu Jitsu,2020,Action
Jiu Jitsu,2020,Science Fiction
Jiu Jitsu,2020,Fantasy
Crank: High Voltage,2009,Thriller
Crank: High Voltage,2009,Crime
The Lord of the Rings: The Fellowship of the Ring,2001,Fantasy
Mulan,1998,Family
Mulan,1998,Adventure
Thor,2011,Adventure
Thor,2011,Fantasy
Sex and the City,2008,Drama
Sex and the City,2008,Romance
Masquerade,2021,Thriller
The Little Mermaid,1989,Family
The Little Mermaid,1989,Fantasy
More the Merrier,2021,Comedy
More the Merrier,2021,Romance
The Exorcism of Carmen Farias,2021,Horror
Train to Busan,2016,Horror
Train to Busan,2016,Thriller
Frozen,2013,Family
Frozen,2013,Adventure
Frozen,2013,Fantasy
Naruto Shippuden the Movie: Road to Ninja,2012,Animation
Naruto Shippuden the Movie: Road to Ninja,2012,Fantasy
Naruto Shippuden the Movie: Road to Ninja,2012,Action
Inception,2010,Science Fiction
Girl in the Basement,2021,Crime
Girl in the Basement,2021,Thriller
The Proposal,2009,Romance
The Proposal,2009,Drama
Goblin Slayer: Goblin's Crown,2020,Animation
Goblin Slayer: Goblin's Crown,2020,Adventure
Goblin Slayer: Goblin's Crown,2020,Action
Goblin Slayer: Goblin's Crown,2020,Fantasy
Cinderella,1950,Family
Cinderella,1950,Fantasy
Cinderella,1950,Romance
El amarre,2021,Horror
Charlie and the Chocolate Factory,2005,Comedy
Charlie and the Chocolate Factory,2005,Family
Charlie and the Chocolate Factory,2005,Fantasy
Jurassic World: Fallen Kingdom,2018,Adventure
Jurassic World: Fallen Kingdom,2018,Science Fiction
John Wick: Chapter 2,2017,Thriller
John Wick: Chapter 2,2017,Crime
Mamá o papá,2021,Comedy
Mamá o papá,2021,Family
Toy Story 4,2019,Family
Toy Story 4,2019,Adventure
Toy Story 4,2019,Comedy
Toy Story 4,2019,Fantasy
Toy Story 4,2019,Drama
Twilight,2008,Fantasy
Twilight,2008,Romance
Kingsman: The Secret Service,2014,Crime
Kingsman: The Secret Service,2014,Comedy
Kingsman: The Secret Service,2014,Adventure
The Unforgivable,2021,Drama
Pacific Rim,2013,Science Fiction
Pacific Rim,2013,Adventure
PAW Patrol: Jet To The Rescue,2020,Family
PAW Patrol: Jet To The Rescue,2020,Animation
Titanic,1997,Romance
The Hobbit: An Unexpected Journey,2012,Fantasy
The Hobbit: An Unexpected Journey,2012,Action
The Conjuring 2,2016,Thriller
Four to Dinner,2022,Comedy
Four to Dinner,2022,Romance
Jack Reacher: Never Go Back,2016,Thriller
Jurassic World Dominion,2022,Adventure
Jurassic World Dominion,2022,Science Fiction
Jurassic World Dominion,2022,Thriller
Bordertown: The Mural Murders,2021,Crime
The Misfits,2021,Action
The Misfits,2021,Thriller
Awake,2021,Drama
Awake,2021,Science Fiction
Awake,2021,Thriller
Dhamaka,2021,Thriller
Dhamaka,2021,Drama
The Lion King,2019,Adventure
The Lion King,2019,Family
Malignant,2021,Thriller
Malignant,2021,Horror
Malignant,2021,Mystery
The Karate Kid,2010,Adventure
The Karate Kid,2010,Drama
The Karate Kid,2010,Family
Morbius,2022,Science Fiction
Morbius,2022,Fantasy
¡Qué Despadre!,2022,Comedy
¡Qué Despadre!,2022,Family
¡Qué Despadre!,2022,Romance
Wrong Turn,2021,Horror
Wrong Turn,2021,Thriller
The Flash,2023,Action
The Flash,2023,Adventure
The Flash,2023,Science Fiction
The Flash,2023,Fantasy
The Flash,2023,Drama
Black Panther,2018,Adventure
Black Panther,2018,Science Fiction
A Silent Voice: The Movie,2016,Animation
A Silent Voice: The Movie,2016,Drama
Finding Nemo,2003,Family
Taken 3,2014,Thriller
The Lord of the Rings: The Return of the King,2003,Fantasy
The Texas Chainsaw Massacre,2003,Horror
Vivo,2021,Animation
Vivo,2021,Family
Vivo,2021,Comedy
Batman: Death in the Family,2020,Animation
Batman: Death in the Family,2020,Action
Weathering with You,2019,Drama
Weathering with You,2019,Fantasy
Weathering with You,2019,Romance
The Incredibles,2004,Family
Spoiled Brats,2021,Comedy
Iron Man,2008,Science Fiction
Iron Man,2008,Adventure
Plan A,2021,Thriller
Escape Room: Tournament of Champions,2021,Horror
Escape Room: Tournament of Champions,2021,Thriller
Escape Room: Tournament of Champions,2021,Mystery
Batman & Robin,1997,Science Fiction
Batman & Robin,1997,Fantasy
Abraham Lincoln: Vampire Hunter,2012,Fantasy
Abraham Lincoln: Vampire Hunter,2012,Horror
Jurassic World,2015,Adventure
Jurassic World,2015,Science Fiction
Jurassic World,2015,Thriller
After Porn Ends 2,2017,Documentary
Rurouni Kenshin: The Final,2021,Action
Rurouni Kenshin: The Final,2021,Adventure
Rurouni Kenshin: The Final,2021,Drama
Naruto Shippuden the Movie: Blood Prison,2011,Thriller
Naruto Shippuden the Movie: Blood Prison,2011,Animation
Naruto Shippuden the Movie: Blood Prison,2011,Action
Naruto Shippuden the Movie: Blood Prison,2011,Comedy
Naruto Shippuden the Movie: Blood Prison,2011,Horror
Naruto Shippuden the Movie: Blood Prison,2011,Mystery
The Trip,2021,Action
The Trip,2021,Comedy
The Trip,2021,Thriller
The Trip,2021,Horror
Dragon Ball Z: Bio-Broly,1994,Animation
Dragon Ball Z: Bio-Broly,1994,Action
Dragon Ball Z: Bio-Broly,1994,Science Fiction
Pirates of the Caribbean: Dead Men Tell No Tales,2017,Adventure
Pirates of the Caribbean: Dead Men Tell No Tales,2017,Fantasy
Ice Age: Dawn of the Dinosaurs,2009,Comedy
Ice Age: Dawn of the Dinosaurs,2009,Family
Ice Age: Dawn of the Dinosaurs,2009,Adventure
The Penitent Thief,2021,Drama
Pokémon the Movie: Secrets of the Jungle,2020,Animation
Pokémon the Movie: Secrets of the Jungle,2020,Adventure
Scooby-Doo,2002,Mystery
Scooby-Doo,2002,Comedy
Tangled,2010,Family
Iron Man 3,2013,Adventure
Iron Man 3,2013,Science Fiction
The Last Airbender,2010,Adventure
The Last Airbender,2010,Fantasy
Catch the Bullet,2021,Western
Catch the Bullet,2021,Action
Jumanji: The Next Level,2019,Adventure
Jumanji: The Next Level,2019,Comedy
